Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Year,Month,Month_Name
307650,205172,Business,66431,4681.0,35734,Recurring Deposit,2022-07-30,2022,7,July
307651,208838,Savings,86478,1837.0,45145,Recurring Deposit,2022-11-01,2022,11,November
307652,209501,Business,19333,4469.0,47288,Fixed Deposit,2024-10-01,2024,10,October
307653,201884,Savings,29537,2658.0,26608,Mutual Fund,2022-11-15,2022,11,November
307654,204672,Savings,80734,1106.0,7849,Recurring Deposit,2024-04-29,2024,4,April
307655,205140,Business,48630,110.0,22297,Recurring Deposit,2023-12-22,2023,12,December
307656,207467,Current,47595,4990.0,49564,Mutual Fund,2023-11-06,2023,11,November
307657,206502,Current,4831,4639.0,6468,Recurring Deposit,2023-03-25,2023,3,March
307658,207927,Savings,77011,2567.0,44378,Fixed Deposit,2025-01-10,2025,1,January
307659,208334,Business,16923,4124.0,46919,Recurring Deposit,2024-02-02,2024,2,February
307660,204705,Current,10417,1642.0,1759,Fixed Deposit,2024-12-05,2024,12,December
307661,207169,Current,12821,4291.0,17640,Mutual Fund,2022-12-05,2022,12,December
307662,200642,Business,27170,1723.0,2629,Mutual Fund,2023-02-11,2023,2,February
307663,207855,Current,34965,3473.0,28388,Recurring Deposit,2024-09-03,2024,9,September
307664,202499,Savings,22023,2456.673025151737,8385,Fixed Deposit,2023-09-08,2023,9,September
307665,204142,Savings,32892,4731.0,33849,Mutual Fund,2022-06-13,2022,6,June
307666,208618,Savings,26884,153.0,35551,Recurring Deposit,2024-12-12,2024,12,December
307667,200867,Current,62048,2840.0,13712,Recurring Deposit,2023-05-05,2023,5,May
307668,201562,Business,82670,1691.0,23899,Recurring Deposit,2022-09-17,2022,9,September
307669,202947,Business,13252,1357.0,28951,Mutual Fund,2022-06-10,2022,6,June
307670,202739,Savings,26342,3931.0,23994,Fixed Deposit,2022-12-06,2022,12,December
307671,205036,Savings,68061,297.0,6986,Fixed Deposit,2024-03-10,2024,3,March
307672,206631,Savings,54937,4455.0,23087,Fixed Deposit,2023-11-30,2023,11,November
307673,209778,Savings,67470,4374.0,3035,Recurring Deposit,2024-03-29,2024,3,March
307674,204767,Current,34488,2378.0,6104,Fixed Deposit,2023-07-02,2023,7,July
307675,200528,Savings,93001,1918.0,42818,Mutual Fund,2024-03-29,2024,3,March
307676,203350,Current,57003,2898.0,29516,Recurring Deposit,2024-06-25,2024,6,June
307677,209611,Savings,7056,4764.0,42129,Mutual Fund,2023-03-18,2023,3,March
307678,204661,Business,65583,4648.0,40815,Mutual Fund,2023-10-31,2023,10,October
307679,208716,Current,97281,4254.0,22611,Mutual Fund,2025-02-14,2025,2,February
307680,209155,Business,44096,3468.0,14423,Fixed Deposit,2023-11-16,2023,11,November
307681,206901,Business,72139,1284.0,1223,Recurring Deposit,2024-03-27,2024,3,March
307682,208641,Business,48050,784.0,11962,Recurring Deposit,2023-05-02,2023,5,May
307683,208974,Savings,99114,966.0,26059,Mutual Fund,2022-11-01,2022,11,November
307684,201763,Business,85011,2683.368852225128,33379,Recurring Deposit,2024-06-22,2024,6,June
307685,209416,Business,54607,3578.0,10993,Recurring Deposit,2024-01-25,2024,1,January
307686,206807,Business,2087,1297.0,27559,Fixed Deposit,2022-04-08,2022,4,April
307687,200496,Current,62403,4066.0,9099,Recurring Deposit,2023-06-12,2023,6,June
307688,202886,Savings,49038,1411.0,19690,Mutual Fund,2024-02-16,2024,2,February
307689,208399,Business,23199,1687.0,44861,Recurring Deposit,2023-11-04,2023,11,November
307690,205584,Savings,98752,984.0,29658,Mutual Fund,2025-02-07,2025,2,February
307691,201501,Current,27197,3204.0,18373,Recurring Deposit,2023-07-24,2023,7,July
307692,206197,Savings,51060,4648.0,46722,Mutual Fund,2024-06-21,2024,6,June
307693,201779,Business,13163,3100.0,13865,Mutual Fund,2025-02-13,2025,2,February
307694,209605,Savings,19715,3334.0,4015,Recurring Deposit,2022-05-23,2022,5,May
307695,209080,Savings,65258,1869.0,8594,Mutual Fund,2022-08-19,2022,8,August
307696,206358,Savings,41636,4428.0,26750,Fixed Deposit,2024-06-23,2024,6,June
307697,202501,Savings,98786,210.0,12814,Fixed Deposit,2024-12-05,2024,12,December
307698,204506,Savings,57965,2633.0,45453,Mutual Fund,2023-09-21,2023,9,September
307699,209932,Current,55575,825.0,16720,Mutual Fund,2024-01-20,2024,1,January
307700,203964,Business,80582,438.4034141160899,8587,Mutual Fund,2024-10-24,2024,10,October
307701,204027,Savings,86559,3147.0,15989,Recurring Deposit,2024-12-27,2024,12,December
307702,204204,Savings,14852,3943.0,31068,Fixed Deposit,2023-05-18,2023,5,May
307703,200026,Business,72367,2469.0,31079,Recurring Deposit,2023-08-23,2023,8,August
307704,201439,Business,18226,1473.0,28486,Recurring Deposit,2023-05-14,2023,5,May
307705,201005,Business,86448,1306.0951280244058,23456,Fixed Deposit,2023-05-09,2023,5,May
307706,209504,Business,37126,758.0,20630,Recurring Deposit,2022-08-20,2022,8,August
307707,201011,Savings,83752,3304.0,29210,Recurring Deposit,2023-04-21,2023,4,April
307708,209868,Business,25646,1597.0,40570,Fixed Deposit,2024-12-31,2024,12,December
307709,206493,Current,15153,2026.0,6405,Mutual Fund,2024-09-13,2024,9,September
307710,206005,Savings,72816,2993.0,6195,Recurring Deposit,2023-11-18,2023,11,November
307711,206789,Current,84006,3330.0,49703,Recurring Deposit,2024-03-06,2024,3,March
307712,208521,Business,9780,516.0,48931,Recurring Deposit,2025-02-02,2025,2,February
307713,206051,Current,20226,3723.0,10257,Fixed Deposit,2023-03-31,2023,3,March
307714,204017,Savings,5625,3156.0,5517,Mutual Fund,2025-01-27,2025,1,January
307715,203004,Savings,28535,3298.0,37063,Mutual Fund,2024-09-20,2024,9,September
307716,206226,Savings,11115,489.0,41497,Recurring Deposit,2023-01-17,2023,1,January
307717,204362,Savings,44997,2955.0,33530,Recurring Deposit,2024-06-05,2024,6,June
307718,203457,Current,43661,3342.0,15909,Recurring Deposit,2023-08-27,2023,8,August
307719,205176,Savings,22651,977.0,9004,Fixed Deposit,2025-02-05,2025,2,February
307720,206942,Savings,69520,3117.0,34086,Recurring Deposit,2025-02-25,2025,2,February
307721,202234,Savings,29187,3668.0,38934,Recurring Deposit,2022-12-25,2022,12,December
307722,207504,Business,22312,623.0,25961,Fixed Deposit,2023-07-20,2023,7,July
307723,201870,Current,14673,2919.0,24167,Mutual Fund,2024-07-18,2024,7,July
307724,205606,Business,67292,1238.0,37570,Mutual Fund,2022-04-06,2022,4,April
307725,209736,Savings,68520,2974.0,18409,Recurring Deposit,2025-01-29,2025,1,January
307726,206256,Business,45649,208.7091148247372,7948,Mutual Fund,2022-04-03,2022,4,April
307727,206132,Savings,75760,1896.0,29836,Fixed Deposit,2022-07-04,2022,7,July
307728,203413,Business,70333,480.0,3488,Fixed Deposit,2022-04-08,2022,4,April
307729,207937,Savings,98597,4500.597576874791,46205,Fixed Deposit,2023-12-19,2023,12,December
307730,207630,Savings,60336,2001.0,11081,Fixed Deposit,2022-08-19,2022,8,August
307731,203781,Savings,96556,3704.332779811822,2087,Fixed Deposit,2024-06-13,2024,6,June
307732,200918,Business,15721,2054.0,32654,Mutual Fund,2022-08-29,2022,8,August
307733,203701,Savings,44213,1323.0,17982,Mutual Fund,2025-02-17,2025,2,February
307734,208347,Business,35507,3738.0,44593,Mutual Fund,2024-02-11,2024,2,February
307735,201598,Savings,22532,1662.17813273227,42877,Mutual Fund,2023-09-18,2023,9,September
307736,209872,Current,75959,4714.0,43766,Recurring Deposit,2023-02-24,2023,2,February
307737,201046,Savings,71959,114.0,24996,Recurring Deposit,2023-06-04,2023,6,June
307738,203947,Current,26160,689.0,14243,Fixed Deposit,2023-04-16,2023,4,April
307739,204882,Savings,13082,4352.0,24996,Recurring Deposit,2023-01-14,2023,1,January
307740,203482,Savings,13063,1749.0,31141,Recurring Deposit,2022-05-12,2022,5,May
307741,207941,Savings,99164,2845.0,14351,Mutual Fund,2022-04-26,2022,4,April
307742,200227,Savings,43356,1450.0,8843,Recurring Deposit,2024-11-07,2024,11,November
307743,205882,Savings,36219,3127.0,37202,Fixed Deposit,2022-08-10,2022,8,August
307744,203152,Business,62947,410.0,14990,Recurring Deposit,2022-06-17,2022,6,June
307745,202635,Business,86620,3597.0,8695,Mutual Fund,2024-09-28,2024,9,September
307746,203352,Business,60634,2599.0,25694,Recurring Deposit,2025-01-04,2025,1,January
307747,206774,Current,48337,1648.0,42762,Recurring Deposit,2023-02-20,2023,2,February
307748,202811,Savings,74130,4360.0,27615,Recurring Deposit,2024-10-07,2024,10,October
307749,208365,Savings,40379,1259.0,1927,Recurring Deposit,2024-12-06,2024,12,December
307750,207526,Savings,69303,1726.0,37915,Mutual Fund,2022-09-26,2022,9,September
307751,201398,Current,92979,2284.0,19222,Mutual Fund,2022-09-23,2022,9,September
307752,207222,Current,57912,3121.0,14527,Fixed Deposit,2022-08-02,2022,8,August
307753,207831,Current,24649,2784.0,39804,Fixed Deposit,2024-10-15,2024,10,October
307754,203402,Current,48514,3615.0,24272,Mutual Fund,2022-10-08,2022,10,October
307755,203735,Business,46435,1838.0,6970,Fixed Deposit,2023-10-26,2023,10,October
307756,202434,Current,90769,316.0,17543,Mutual Fund,2025-01-03,2025,1,January
307757,203219,Current,77904,3258.0,13723,Fixed Deposit,2024-12-21,2024,12,December
307758,201147,Current,80426,1005.0,21817,Fixed Deposit,2024-08-16,2024,8,August
307759,204835,Current,80848,4138.0,9458,Recurring Deposit,2023-01-02,2023,1,January
307760,209669,Business,8644,944.0,31080,Mutual Fund,2022-09-09,2022,9,September
307761,200705,Savings,81635,3065.0,3983,Fixed Deposit,2025-03-05,2025,3,March
307762,206222,Current,83002,1099.0,30126,Fixed Deposit,2023-01-01,2023,1,January
307763,202596,Business,83452,2644.0,5469,Recurring Deposit,2023-04-18,2023,4,April
307764,203528,Business,6835,795.0,37816,Fixed Deposit,2023-06-21,2023,6,June
307765,203832,Business,50131,1297.0,18712,Fixed Deposit,2024-03-15,2024,3,March
307766,204807,Savings,26046,1525.0,30323,Fixed Deposit,2025-01-10,2025,1,January
307767,208792,Current,92803,4780.0,24232,Fixed Deposit,2022-07-16,2022,7,July
307768,206369,Savings,7846,1977.0,31146,Fixed Deposit,2024-12-07,2024,12,December
307769,202382,Business,77735,416.0,15446,Recurring Deposit,2024-02-23,2024,2,February
307770,208313,Savings,81694,2643.0,17221,Fixed Deposit,2023-05-24,2023,5,May
307771,200475,Business,78323,1559.0,33327,Fixed Deposit,2024-01-13,2024,1,January
307772,208428,Business,29545,2479.0,31736,Fixed Deposit,2025-02-28,2025,2,February
307773,202826,Current,40866,2379.0,2157,Mutual Fund,2025-01-21,2025,1,January
307774,203913,Business,52997,3700.0,36387,Mutual Fund,2023-08-05,2023,8,August
307775,209859,Savings,88307,1147.570651018298,2335,Fixed Deposit,2023-04-24,2023,4,April
307776,208573,Savings,92878,539.0,28156,Recurring Deposit,2022-11-27,2022,11,November
307777,207571,Business,29537,4016.0,28466,Fixed Deposit,2022-07-13,2022,7,July
307778,204484,Current,7392,2772.0,37734,Mutual Fund,2023-05-25,2023,5,May
307779,201470,Savings,77157,1268.730500056124,31527,Mutual Fund,2022-06-25,2022,6,June
307780,203264,Current,92473,1441.0,49751,Recurring Deposit,2023-11-05,2023,11,November
307781,203724,Current,3693,3189.0,27718,Fixed Deposit,2023-11-14,2023,11,November
307782,202510,Current,80623,1857.0,23485,Mutual Fund,2023-08-19,2023,8,August
307783,208776,Current,28790,2015.0,22689,Mutual Fund,2022-06-22,2022,6,June
307784,200514,Business,73198,2714.0,3096,Recurring Deposit,2023-04-26,2023,4,April
307785,203467,Business,80068,3533.0,28856,Mutual Fund,2023-05-06,2023,5,May
307786,200209,Business,15393,4574.0,11465,Mutual Fund,2022-12-22,2022,12,December
307787,206967,Current,90532,3597.0,21234,Recurring Deposit,2024-02-03,2024,2,February
307788,204153,Savings,91335,1608.0,18797,Recurring Deposit,2022-07-06,2022,7,July
307789,209944,Savings,44659,3953.0,6050,Recurring Deposit,2024-04-22,2024,4,April
307790,203840,Business,51287,4461.0,7066,Mutual Fund,2023-01-26,2023,1,January
307791,204039,Savings,20992,3039.0,47256,Mutual Fund,2024-10-24,2024,10,October
307792,205232,Business,39546,3944.0,13400,Fixed Deposit,2023-11-20,2023,11,November
307793,204166,Current,42769,1349.9198646578182,27358,Fixed Deposit,2022-12-23,2022,12,December
307794,209698,Business,85214,3651.0,42080,Fixed Deposit,2024-12-17,2024,12,December
307795,201068,Savings,17907,264.0,30614,Recurring Deposit,2024-04-23,2024,4,April
307796,203856,Business,98250,2308.0,4884,Mutual Fund,2022-09-05,2022,9,September
307797,201765,Business,24328,3780.0,8216,Mutual Fund,2022-10-30,2022,10,October
307798,206685,Savings,17803,4381.0,45199,Fixed Deposit,2024-07-07,2024,7,July
307799,209419,Business,66667,1286.0,20207,Recurring Deposit,2024-01-19,2024,1,January
307800,204571,Business,62922,1628.0,13781,Mutual Fund,2023-02-23,2023,2,February
307801,207407,Savings,90521,3226.0,17153,Fixed Deposit,2024-10-29,2024,10,October
307802,200571,Business,7261,2637.0,1755,Recurring Deposit,2024-12-14,2024,12,December
307803,207621,Current,46425,236.0,2419,Mutual Fund,2022-09-02,2022,9,September
307804,203225,Business,21999,3118.0,9800,Fixed Deposit,2024-02-04,2024,2,February
307805,209765,Savings,71278,784.0,27092,Recurring Deposit,2023-04-27,2023,4,April
307806,204561,Current,70479,2558.0,35166,Fixed Deposit,2022-08-28,2022,8,August
307807,200224,Current,80256,3075.0,46903,Fixed Deposit,2022-05-14,2022,5,May
307808,208749,Savings,97846,1548.0,13376,Mutual Fund,2022-07-12,2022,7,July
307809,205673,Savings,72313,3832.0,46431,Fixed Deposit,2022-07-08,2022,7,July
307810,203528,Business,38130,3503.0,6666,Mutual Fund,2024-08-24,2024,8,August
307811,206635,Current,6341,1130.0,13636,Mutual Fund,2023-04-14,2023,4,April
307812,208644,Current,88452,4985.0,25809,Recurring Deposit,2024-02-11,2024,2,February
307813,201897,Current,3646,3779.0,20291,Recurring Deposit,2022-04-19,2022,4,April
307814,202849,Savings,31974,2726.0,36983,Recurring Deposit,2024-05-02,2024,5,May
307815,200741,Business,54857,3357.0,6714,Fixed Deposit,2022-11-07,2022,11,November
307816,208900,Savings,71098,4656.0,18063,Mutual Fund,2024-12-29,2024,12,December
307817,208345,Current,3565,1465.0,39661,Mutual Fund,2024-12-09,2024,12,December
307818,208657,Business,38096,3107.0,8770,Recurring Deposit,2022-03-22,2022,3,March
307819,208758,Business,88054,2317.0,25545,Mutual Fund,2022-05-18,2022,5,May
307820,204057,Savings,60720,1151.0,31352,Mutual Fund,2025-01-16,2025,1,January
307821,202814,Current,86532,4183.0,22279,Mutual Fund,2023-11-17,2023,11,November
307822,205569,Current,43175,463.7295998123564,42367,Recurring Deposit,2023-05-08,2023,5,May
307823,206222,Current,52945,872.0,45002,Recurring Deposit,2022-11-11,2022,11,November
307824,208202,Business,93389,1306.0,20106,Fixed Deposit,2025-03-12,2025,3,March
307825,201004,Current,23742,579.0,17479,Fixed Deposit,2023-08-15,2023,8,August
307826,204905,Savings,49759,927.0,37404,Fixed Deposit,2023-11-18,2023,11,November
307827,204944,Business,3188,4240.0,35683,Recurring Deposit,2024-08-29,2024,8,August
307828,206304,Savings,6587,1079.0,9078,Recurring Deposit,2022-03-26,2022,3,March
307829,200498,Business,5920,1996.0,5004,Mutual Fund,2024-05-29,2024,5,May
307830,206315,Savings,75751,4701.0,35388,Fixed Deposit,2024-04-21,2024,4,April
307831,207000,Current,60344,4844.0,5045,Recurring Deposit,2024-04-01,2024,4,April
307832,206369,Business,92826,2282.0,42366,Mutual Fund,2024-01-27,2024,1,January
307833,205939,Savings,44732,3901.0,42990,Fixed Deposit,2023-12-08,2023,12,December
307834,207436,Business,47619,1743.0,26860,Mutual Fund,2022-07-07,2022,7,July
307835,204390,Business,62277,3697.0,33594,Recurring Deposit,2024-07-07,2024,7,July
307836,207486,Current,19556,4550.0,36434,Fixed Deposit,2023-03-06,2023,3,March
307837,201551,Business,94524,2438.0,22190,Recurring Deposit,2022-03-26,2022,3,March
307838,200725,Savings,26456,2338.0,26543,Mutual Fund,2023-11-08,2023,11,November
307839,204681,Business,8424,2678.0,16939,Fixed Deposit,2025-02-23,2025,2,February
307840,206727,Savings,90040,2462.0,43875,Fixed Deposit,2024-04-07,2024,4,April
307841,204429,Current,60735,3491.0,45900,Fixed Deposit,2022-09-25,2022,9,September
307842,206880,Business,67722,2852.0,17265,Mutual Fund,2024-08-18,2024,8,August
307843,204457,Savings,14603,2164.0,16153,Mutual Fund,2024-06-29,2024,6,June
307844,209121,Business,4597,1013.0,10723,Recurring Deposit,2023-09-29,2023,9,September
307845,200934,Business,9375,4603.0,38744,Mutual Fund,2023-08-20,2023,8,August
307846,209264,Current,1907,330.0,26851,Mutual Fund,2025-02-12,2025,2,February
307847,204585,Business,6734,3303.0,11637,Fixed Deposit,2023-07-04,2023,7,July
307848,203812,Business,94692,186.0,35789,Mutual Fund,2023-12-03,2023,12,December
307849,200872,Current,5237,4704.0,21079,Fixed Deposit,2022-06-14,2022,6,June
307850,208490,Business,55461,888.0,27473,Mutual Fund,2024-11-27,2024,11,November
307851,202606,Current,58973,4194.0,18269,Recurring Deposit,2024-12-20,2024,12,December
307852,205818,Business,62144,766.0,8238,Fixed Deposit,2022-08-08,2022,8,August
307853,203268,Savings,22013,222.0,21884,Mutual Fund,2023-10-09,2023,10,October
307854,203984,Savings,83544,4643.0,41672,Mutual Fund,2024-06-28,2024,6,June
307855,207186,Savings,57932,4680.5907416325335,4466,Recurring Deposit,2023-08-31,2023,8,August
307856,206061,Current,97284,161.0,17803,Fixed Deposit,2022-07-23,2022,7,July
307857,207540,Current,98735,2578.0,16946,Recurring Deposit,2024-03-04,2024,3,March
307858,205273,Current,49714,3493.0,45065,Recurring Deposit,2023-06-14,2023,6,June
307859,208385,Current,7493,4492.0,44485,Recurring Deposit,2024-12-21,2024,12,December
307860,202651,Current,85821,317.0,44720,Recurring Deposit,2023-01-30,2023,1,January
307861,202435,Current,22006,3600.0,36654,Mutual Fund,2022-12-20,2022,12,December
307862,205525,Business,57980,178.0,21397,Mutual Fund,2024-07-29,2024,7,July
307863,200367,Savings,83030,2912.0,29603,Recurring Deposit,2022-05-21,2022,5,May
307864,202609,Current,6720,669.180477520225,19321,Recurring Deposit,2023-11-07,2023,11,November
307865,207615,Business,48350,502.0,10308,Mutual Fund,2025-01-10,2025,1,January
307866,207122,Business,78644,1834.0,40252,Fixed Deposit,2023-01-11,2023,1,January
307867,207945,Current,9304,1619.0,43893,Mutual Fund,2023-06-28,2023,6,June
307868,201889,Savings,11705,193.0,45815,Mutual Fund,2025-03-06,2025,3,March
307869,208719,Current,34596,291.0,22657,Mutual Fund,2023-11-17,2023,11,November
307870,202147,Savings,91692,3854.0,27740,Recurring Deposit,2022-09-02,2022,9,September
307871,205558,Savings,40154,3610.0,10210,Recurring Deposit,2024-11-24,2024,11,November
